AAPL,JPM,PFE,TSLA,CVX,DAL,Portfolio Ret,,,,,,,,,,
-0.000179245,0.012292431,-0.006584879,0.022849873,0.001313065,-0.009191585,0.005531973,,,,,,,,,,
0.025036668,-0.000260011,0.001414435,-0.013531227,0.016274263,-0.074747273,0.006815848,,,,,,,,,,
-0.003521908,-0.010192071,0.00657615,-0.008149056,-0.008429299,-0.0120122,-0.003334035,,,,,,,,,,
0.006508165,0.010972103,-0.015570088,0.009018243,0.007875937,-0.024466143,0.002667117,,,,,,,,,,
0.011590607,-0.005471392,0.00710758,-0.022848094,0.00671458,-0.01664989,-0.000372086,,,,,,,,,,
0.006392116,0.020171964,0.003769852,-0.003859289,0.005029679,0.013549159,0.002970313,,,,,,,,,,
0.018188476,0.003833002,-0.001883494,0.005635489,-0.00018246,0.024541199,0.010903055,,,,,,,,,,
0.013044382,0.000764557,-0.004249943,-0.01190136,-0.004480336,-0.00913246,0.001841028,,,,,,,,,,
0.003735015,0.028390201,0.016893686,0.029491963,0.005847684,-0.01748117,0.013508293,,,,,,,,,,
0.001303427,0.006420115,-0.003729702,-0.010810916,-0.001367348,0.013395233,-0.003018937,,,,,,,,,,
-0.022294508,-0.005677103,0.00419482,-0.007963469,-0.002649281,-0.010288079,-0.012915476,,,,,,,,,,
-0.005453953,-0.027096481,-0.010755082,-0.019737483,-0.004308773,-0.03258296,-0.011387594,,,,,,,,,,
0.00081065,0.015895428,0.004690318,0.000301978,0.005588637,0.00106775,0.001371324,,,,,,,,,,
0.02106898,0.012190345,0.004202723,-0.001510803,0.005193756,0.01061585,0.010927763,,,,,,,,,,
0.005850644,0.014484101,0.000931862,0.049265234,-0.004189476,-0.01061585,0.017883393,,,,,,,,,,
0.01244995,-0.012014505,0.002789302,0.035904917,0.003916612,-0.019396864,0.01715924,,,,,,,,,,
0.028750051,0.067940163,0.02158481,0.002219141,0.010760473,0.012973198,0.019074323,,,,,,,,,,
0.037112459,0.004369582,-0.003640893,-0.022416181,-0.004507121,-0.001074755,0.010790319,,,,,,,,,,
-0.006841755,0.025374962,-0.000912732,-0.008251576,-0.005980487,0.03486865,-0.005253891,,,,,,,,,,
1.73756E-05,-0.002912554,0.001368319,0.009101314,0.002269631,-0.044593416,0.002043689,,,,,,,,,,
0.026175568,0.009601823,-0.00273858,-0.009672906,0.003801252,0.010799522,0.00971837,,,,,,,,,,
0.008052715,0.008408702,-0.0036629,-0.000571919,-0.014742441,0.023354994,0.003671432,,,,,,,,,,
-0.005726477,-0.00574592,-0.001377112,0.005420067,-0.010784079,0.021796659,-0.000940147,,,,,,,,,,
-0.00525856,-0.01047122,-0.00183906,-0.021568054,-0.024009263,-0.021796659,-0.010003405,,,,,,,,,,
-0.005504591,0.011357155,0.00413324,-0.009345862,0.009541658,0.009399994,-0.004611202,,,,,,,,,,
0.018171586,0.022118997,0.015462234,0.092960002,0.013818893,0.026667998,0.040725294,,,,,,,,,,
0.012280412,-0.006083112,0.015226075,0.01433526,-0.00744612,-0.007110093,0.012980142,,,,,,,,,,
0.005096906,0.008246489,-0.004008074,-0.002374985,-0.010801833,0.019182719,0.001509201,,,,,,,,,,
-0.012644345,-0.013052531,0.000446353,-0.013833687,0.009025487,0.006975584,-0.010244956,,,,,,,,,,
-0.017049765,0.006765226,0.010206543,-0.002413841,0.003363496,-0.015007445,-0.007651617,,,,,,,,,,
0.031327999,0.003256961,-0.002652555,-0.017881809,0.010115405,0.009031421,0.009720079,,,,,,,,,,
0.017132295,-0.008986281,-0.002216088,0.03834764,-0.010768879,0.030499113,0.020429185,,,,,,,,,,
-0.007992701,-0.022487974,-0.0066771,-0.082501222,-0.014477785,0.015385083,-0.030019163,,,,,,,,,,
0.014896998,-0.001577603,-0.002235644,-0.014968616,-0.008081664,-0.010551749,0.002141965,,,,,,,,,,
0.004016059,-0.010200284,-0.01306601,-0.039336729,-0.012101786,-0.007744501,-0.012544302,,,,,,,,,,
-0.012319596,-0.021417365,-0.002724832,-0.021034155,-0.019908995,-0.047770226,-0.014068146,,,,,,,,,,
-0.003570382,0.02414747,-0.001820511,0.01922256,-0.004940698,0.010141884,0.004042034,,,,,,,,,,
-0.005492642,0.018683622,-0.001367762,0.010521666,0.016115202,0.034708786,0.001052208,,,,,,,,,,
-0.028568839,-0.037028894,-0.003198938,0.004475615,-0.017800527,-0.012751622,-0.013622083,,,,,,,,,,
-0.042356064,0.00277402,0.005932061,-0.04071036,0.007217124,0.01177643,-0.032004121,,,,,,,,,,
0.049714518,0.013068858,0.014902254,-0.000310126,0.020573023,0.018366564,0.027498589,,,,,,,,,,
-0.002232955,-0.013992656,0.006255405,0.01294317,-0.002221974,0.008584151,0.004136632,,,,,,,,,,
-0.034959968,-0.001618362,-0.004911668,0.015193243,-0.008547843,0.027167884,-0.012877532,,,,,,,,,,
-0.024923205,-0.011636205,0.009799652,0,9.75105E-05,-0.00649028,-0.010705917,,,,,,,,,,
-0.002236626,0.003038274,-0.008010894,-0.037485187,-0.000780731,-0.034062389,-0.014726326,,,,,,,,,,
-0.020177766,0.009984899,0.011109376,-0.00376412,0.005743076,0.008625067,-0.008920048,,,,,,,,,,
0.08502229,-0.002776219,0.010986482,0.03368154,0.007927329,0,0.054170721,,,,,,,,,,
-0.003777519,0.014719593,0.007835941,0.017470324,0.02256499,-0.007663008,0.004717994,,,,,,,,,,
-0.007763981,-0.010557854,0.000867423,-0.004489009,-0.000188318,0.03959061,-0.004185579,,,,,,,,,,
-0.032050742,-0.0083412,-0.007829822,-0.006318661,0.003383832,0.012856053,-0.018857507,,,,,,,,,,
-0.003172638,0.018670823,-0.005254021,0.019429695,0.015920197,0.00817792,0.003639769,,,,,,,,,,
0.006591731,-0.013565199,-0.005281707,0.004725348,-0.011519233,-0.016423581,0.0033737,,,,,,,,,,
-0.007124706,-0.004407744,-0.00265119,-0.044585698,-0.009764208,0.008245661,-0.017427548,,,,,,,,,,
-0.028892695,-0.029732999,-0.009782483,-0.019599321,-0.021649607,0.003642902,-0.02193549,,,,,,,,,,
0.007455528,0.000717972,0.003122909,0.019907345,-0.003960944,0.015336344,0.010652742,,,,,,,,,,
-0.002285572,-0.009620201,-0.001336823,-0.072805842,-0.004559795,0,-0.023615417,,,,,,,,,,
0.00175846,-0.01804453,0.011198103,-0.004315359,-0.010360878,-0.023551899,0.000998687,,,,,,,,,,
0.002351589,0.002457794,0.016784857,0.092099321,0.015404538,0.010938971,0.032522655,,,,,,,,,,
-0.006700519,-0.09737472,-0.007915641,-0.021776662,-0.006503181,0.030359586,-0.010822542,,,,,,,,,,
-0.015094401,-0.032167518,-0.002652361,-0.070322659,-0.007330406,0.005263091,-0.029321588,,,,,,,,,,
-0.009087836,0.012495054,-0.012920775,-0.021180822,-0.010254368,-0.023009749,-0.013742729,,,,,,,,,,
-0.012900088,-0.021758097,0.015131564,-0.008531019,0.000999408,0.019504135,-0.005872432,,,,,,,,,,
-0.029661897,-0.044105877,-0.003539805,-0.021126327,0.000399709,-0.089969343,-0.023755654,,,,,,,,,,
0.000490067,-0.013052513,0.000443073,-0.03599177,-0.016918896,-0.026278271,-0.011269973,,,,,,,,,,
0.056626278,-0.02969925,-0.001330451,0.042967731,0.012414741,0.042477359,0.041712831,,,,,,,,,,
-0.007708427,0.04510713,-0.007569761,0.068181512,-0.003718467,-0.00378779,0.015651819,,,,,,,,,,
0.024106904,0.007323586,-0.012596363,0.007117468,-0.003226947,0.018797505,0.012245525,,,,,,,,,,
-0.009226506,-0.008500727,0.002261362,-0.024144729,0.010650219,0.048169252,-0.010470258,,,,,,,,,,
-0.005374222,-0.013932248,-0.000452007,-0.015643521,-0.012065574,0.008833812,-0.007332304,,,,,,,,,,
0.017592978,0.003872977,0.002256757,0.061157266,0.013862935,0.037121117,0.028582518,,,,,,,,,,
0.01198567,-0.020123875,-0.006331943,-0.041229672,-0.026382665,-0.004246355,-0.007929221,,,,,,,,,,
-0.002489655,0.005748224,-0.00774354,-0.030381238,0.006941095,0.029352647,-0.011230142,,,,,,,,,,
-0.029403362,-0.037496707,-0.010572144,-0.046842909,-0.019516022,-0.04998945,-0.031843348,,,,,,,,,,
0.005865232,-0.029558824,-0.001387133,-0.009637769,0.001761659,-0.122791402,-0.003047712,,,,,,,,,,
-0.002590908,0.031435985,-0.000462895,0.001075462,-0.000932282,0.038540664,-0.000139537,,,,,,,,,,
0.015217174,0.033203234,0.014249976,0.045868359,0.033728926,0.002831483,0.024157228,,,,,,,,,,
0.000454509,-0.007893072,0.001367955,-0.009974287,0.00589429,-0.031596971,-0.003286815,,,,,,,,,,
0.014930449,0.02617104,0.009074975,0.03898138,0.00447228,0.009680655,0.02113314,,,,,,,,,,
-0.015892771,-0.025866442,-0.001808994,-0.032435276,-0.009265007,-0.020438469,-0.018552122,,,,,,,,,,
0.008698609,0.028534917,0.004064537,0.018374113,0.008273362,-0.012865086,0.010379033,,,,,,,,,,
-0.006966845,0.015572251,0,0.003701838,-0.006073885,0.024595359,-0.001741779,,,,,,,,,,
-0.001101716,0.010152698,0.016536597,-0.012846695,0.017718659,0.015429161,-0.001169851,,,,,,,,,,
0.004538607,0.010907035,0.002213854,0.017538392,0.023371006,-0.018348718,0.007598523,,,,,,,,,,
0.020088906,-0.011773106,0.00044235,0.062530488,-0.008374047,0.03542721,0.029851994,,,,,,,,,,
0.002778769,0.021714912,0.003971028,0.007821094,0.005782401,0.025999598,0.005068615,,,,,,,,,,
-0.002847138,0.029794666,-0.001762849,0.051324456,-0.004140383,0.027126736,0.014596503,,,,,,,,,,
-0.013873218,-0.026127113,-0.003092755,-0.048213066,-0.035456662,0.001782337,-0.022113523,,,,,,,,,,
0.007639258,0.01342695,0.005735895,0.048509055,0.004190214,-0.01706384,0.019245877,,,,,,,,,,
-0.019655613,-0.018792194,-0.011504816,-0.020329549,-0.013632946,-0.048246801,-0.019040751,,,,,,,,,,
0.00220475,0.010981762,-0.001335989,-0.046361825,0.018697482,0.057263825,-0.012032465,,,,,,,,,,
0.004308798,0.02952332,0.007547136,0.011011595,0.0159208,-0.00630336,0.006731317,,,,,,,,,,
-0.009531666,-0.024774128,-0.003544446,-0.017358807,0.008639094,0.008096988,-0.010487521,,,,,,,,,,
0.025932534,-0.00418947,0.020646549,-0.003827756,0.01952617,-0.018996113,0.014870305,,,,,,,,,,
0.014483832,0.015276014,0,-0.028855949,0.003406322,0.015405532,-0.00131039,,,,,,,,,,
0.011560941,-0.002783113,-0.005668434,0.008516265,0.014163599,-0.03290934,0.006563673,,,,,,,,,,
0.017415012,-0.042705097,-0.00878314,0.018420298,-0.01255898,-0.012155563,0.012327195,,,,,,,,,,
-0.006679036,-0.014059908,-0.005751761,-0.007714599,-0.009095006,0.034215152,-0.005937162,,,,,,,,,,
0.013134161,0.001768454,0.004868755,0.016005463,-0.005822422,-0.008215554,0.012053719,,,,,,,,,,
-0.009295555,0.008503234,-0.009314659,-0.007010864,-0.005568302,-0.017568552,-0.00876039,,,,,,,,,,
-0.006234402,0.009878139,-0.004466341,0.007645784,0.009294563,0.03393241,-0.000772245,,,,,,,,,,
-0.009191319,-0.0160284,0.014664006,0.037070122,0.001715007,-0.031137539,0.008691246,,,,,,,,,,
0.010084538,0.057925109,0.006156517,0.046311487,0.00928784,0.00649028,0.020433936,,,,,,,,,,
0.003201469,-0.027545441,0.01393104,0.048720645,0.007237051,0.013767998,0.019207412,,,,,,,,,,
4.98639E-05,-0.002853584,0.020963679,-0.075349437,0.006068754,-0.015618248,-0.019607131,,,,,,,,,,
-0.001121547,-0.000858063,0.002114729,-0.036645322,0.004180123,-0.054221592,-0.012567753,,,,,,,,,,
0.013207101,-0.014405131,0.005477069,0.003725555,0.008859349,-0.022739515,0.008105333,,,,,,,,,,
-0.016445466,-0.016384318,-0.004210887,-0.014986231,0.003210437,-0.006018095,-0.013591812,,,,,,,,,,
-0.000778137,0.015803694,-0.004228326,-0.036192901,-0.011421241,-0.028573364,-0.0128011,,,,,,,,,,
-0.004830712,0.008385181,-0.009365561,-0.027109098,-0.015402798,-0.034758464,-0.013085894,,,,,,,,,,
-0.044143765,0.012589145,-0.002141051,-0.030279571,-0.002260425,0.014893826,-0.031055062,,,,,,,,,,
-0.000156617,0.018034049,0.006834795,-0.028733582,0.020623327,-0.006355737,-0.007753642,,,,,,,,,,
0.017724133,0.029713246,0.0143703,0.047892566,0.009101916,0.001062079,0.025989648,,,,,,,,,,
0.01672642,-0.020539941,-0.005048148,-0.07601266,0.00511265,0.005293659,-0.015776638,,,,,,,,,,
0.026092381,-0.003881406,0.013822284,0.002556145,-0.002188089,0.018828842,0.016519819,,,,,,,,,,
-0.006488635,0,0.005025122,-0.043606685,0.008360798,-0.01777337,-0.01601713,,,,,,,,,,
0.001614197,-0.023325948,-0.000835859,-0.005730675,-0.011376732,-0.026725059,-0.001723697,,,,,,,,,,
0.012930021,0.025822591,0.014937938,0.043851883,0.016971822,0.006479284,0.022606634,,,,,,,,,,
0.011064093,0.00580203,-0.000824149,0.036013975,0.001708596,0.008574454,0.016506831,,,,,,,,,,
-0.002637683,0.019370644,-0.021666916,0.067695013,0.005733232,-0.005350306,0.015426523,,,,,,,,,,
-0.001692281,0.004044807,0.003783935,-0.039101712,0.001695849,0.007482511,-0.011933714,,,,,,,,,,
0.005686379,-0.006479795,0.001676484,0.01094028,0.004359974,-0.034673158,0.00567039,,,,,,,,,,
0.001561394,0.001353377,0.002928567,0.017860626,0.008134927,-0.001102589,0.006724052,,,,,,,,,,
0.013262469,0.000541382,-0.009232251,0.040260715,-0.002380379,0.021834755,0.017677397,,,,,,,,,,
0.002678914,0.00296889,0.010901517,-0.057781379,0.000352921,0.002157142,-0.014335507,,,,,,,,,,
-0.001362521,-0.000809036,0.002499043,-0.000680041,0.001333418,-0.002157142,-0.000483552,,,,,,,,,,
0.008696713,0.000809036,-0.000832201,0.030153038,0.006640338,-0.02515208,0.012796566,,,,,,,,,,
0.018327031,-0.003239941,-0.00962142,-0.009617053,-0.005841185,0.011013492,0.004627454,,,,,,,,,,
0.025952308,0.010491007,0.005031503,-0.01680147,-0.001243563,0.035506875,0.009360579,,,,,,,,,,
-0.013760082,0.017770131,-0.009243827,-0.013647431,-0.004810455,0.026083582,-0.012000773,,,,,,,,,,
0.019337486,-0.005535497,0.000422135,0.028447567,0.001516726,-0.018711754,0.017880574,,,,,,,,,,
-0.009373094,-0.015987808,0.001686517,0.025710052,-0.007697764,-0.040690264,0.002611068,,,,,,,,,,
0.000889942,-0.001612933,0.011308583,-0.040849113,0.006448935,-0.00438143,-0.010123956,,,,,,,,,,
0.018613004,0.001612933,-0.005010315,-0.040821995,-0.002503324,-0.005503176,-0.004300193,,,,,,,,,,
-0.001303209,-0.002689475,-0.00167592,0.012980361,0.005533769,-0.040546487,0.002124996,,,,,,,,,,
-0.001972782,0.004568267,0.004601559,-0.009807434,-0.004907207,-0.01039881,-0.003373026,,,,,,,,,,
-0.014357122,-0.010781948,-0.005021038,0,-0.007812392,-0.006992667,-0.008142884,,,,,,,,,,
0.002061276,0.006482779,0.000838662,0.0038644,0.011027261,0.011627426,0.002611401,,,,,,,,,,
0.014520564,-0.003506176,-0.003358095,-0.013413544,-0.008416181,-0.010458712,0.002231026,,,,,,,,,,
-0.007047473,0.00269808,0.00586969,-0.007132698,-0.004054307,0.036700988,-0.00379571,,,,,,,,,,
0.008971604,0.041694546,0.017406141,0.021597582,0.020197346,0.035402676,0.014955835,,,,,,,,,,
0.006147414,0.015643779,-0.00411659,0.02763561,0.008545086,0.008657484,0.010951688,,,,,,,,,,
-0.026357101,-0.013836149,-0.005792749,-0.069845023,-0.000351166,0.010718496,-0.035144682,,,,,,,,,,
-0.003249412,0.021440629,0.002900599,0.015588498,0.001929008,-0.010718496,0.003466584,,,,,,,,,,
0.013830877,0.008047895,-0.00414602,0.01711882,0.002623737,0.023430339,0.011839716,,,,,,,,,,
0.019501306,0.036403555,0.007450138,0.041557226,0.018006044,-0.005277255,0.023568159,,,,,,,,,,
0.012079235,0.004097816,-0.018730853,0.03040154,0.005902218,-0.019231073,0.011489869,,,,,,,,,,
0.012221281,-0.009182912,0.009201301,0.068356495,-0.000938313,-0.004324103,0.028436165,,,,,,,,,,
0.003039076,0.001697886,-0.00041651,-0.037574865,-0.001452541,-0.029689111,-0.010705317,,,,,,,,,,
0.000270743,0.001937318,0.00622802,-0.009296429,-0.00316831,0.044742848,-0.000607081,,,,,,,,,,
-0.004854554,-0.002179481,0.010294116,-0.004842624,0.01066393,-0.023758936,-0.002568398,,,,,,,,,,
0.001987427,-0.009010404,0.004496465,-0.028892358,-0.00042476,-0.008782017,-0.007250031,,,,,,,,,,
-0.013372793,0.0085251,0.0093366,0.021095047,-0.000169627,0.006593579,0.001666642,,,,,,,,,,
-0.025288684,-0.016629912,0.003629744,-0.102971547,-0.007243106,-0.012121467,-0.04356662,,,,,,,,,,
-0.012489623,-0.007674626,-0.000402757,-0.004347833,-0.005402604,0.015401902,-0.007229357,,,,,,,,,,
0.023974352,0.010875047,0.005221916,0.033913655,0.007708954,0.007613203,0.023293985,,,,,,,,,,
-0.021092001,-0.004928469,-0.004416563,0.027351541,-0.005475841,-0.007613203,-0.003008619,,,,,,,,,,
-0.011624602,0.012031924,0.00761713,-0.004106782,0.005902218,0.03328279,-0.004881001,,,,,,,,,,
0.002907182,-0.001221194,0.0031895,0.021710486,0.00603726,0.03118744,0.009319589,,,,,,,,,,
0.015217036,0.005891527,0.007930176,-0.016920877,-0.015549047,0.039142064,0.004619847,,,,,,,,,,
-0.006949206,0.023222757,0.001184087,0.003407158,0.008658657,-0.001970229,-0.002188768,,,,,,,,,,
-0.021541044,-0.002633921,0.006683864,-0.01749916,0.002983161,0.013711871,-0.014479566,,,,,,,,,,
-0.022344664,-0.001199153,-0.004713496,0.012384059,0.001021031,-0.014698721,-0.008402418,,,,,,,,,,
-0.00364189,-0.006744157,-0.003549462,-0.030547325,-0.002213339,-0.023977146,-0.012296385,,,,,,,,,,
0.007926101,0.009381235,-0.005944539,0.001056896,-0.042737216,-0.005068396,0.003074149,,,,,,,,,,
-0.020189823,0.007869072,-0.00159063,-0.002820876,0.005409874,-0.009188401,-0.011294445,,,,,,,,,,
0.00256021,-0.011466916,0,-0.02430427,-0.008794998,0.027315737,-0.005572806,,,,,,,,,,
0.007987933,0.018095875,0.017755326,-0.011278999,0.006669879,0.008941914,0.003875949,,,,,,,,,,
0.023402016,0.010561953,0.008954747,0.026360075,0.01119393,-0.011940258,0.020936896,,,,,,,,,,
-0.00800373,0.011375964,0.001549127,0.026724516,0.009508888,0.019821991,0.00494368,,,,,,,,,,
-0.018744153,-0.007181992,0.007710062,-0.027437528,-0.004612045,0.001960792,-0.016218495,,,,,,,,,,
-0.036704686,-0.01617257,-0.010810831,-0.010756647,-0.011139143,-0.02078256,-0.023791787,,,,,,,,,,
0.038899615,-0.005449737,-0.006230588,0.003957551,-0.005660655,0.013903179,0.019584061,,,,,,,,,,
-0.033144025,-0.018221699,-0.016145259,0.019204004,-0.030256581,0.000985655,-0.013356237,,,,,,,,,,
0.005641111,0.009152125,0.004752584,-0.034764296,0.003012337,-0.010896686,-0.007218863,,,,,,,,,,
-0.011888992,-0.000959159,0.01178332,0.003640339,0.011329482,-0.040656038,-0.00355299,,,,,,,,,,
-0.00913013,-0.012314728,-0.007053385,-0.005100193,0.001980714,0,-0.007332208,,,,,,,,,,
-0.014475223,0.012554301,-0.022267374,0.027023803,-0.008490682,-0.001037828,-0.002854647,,,,,,,,,,
0.002047331,0.02745117,-0.012950368,0.039042951,0.01100589,0.007242511,0.010825765,,,,,,,,,,
-0.033650793,-0.009852292,0,-0.011346176,-0.02811424,0,-0.020074369,,,,,,,,,,
0.013466291,-0.003542288,0.001221203,0.085454149,0.007537868,0.00719055,0.033113664,,,,,,,,,,
-0.003031964,0.014327321,0.005275235,-0.011173301,0.010658524,0.027260805,-0.003348441,,,,,,,,,,
-0.039013908,-0.057597155,-0.013152947,0.012442336,-0.026163835,-0.010010243,-0.018078274,,,,,,,,,,
-0.036965225,-0.00197802,-0.000413707,-0.007319046,-0.015371888,0.034605602,-0.019778249,,,,,,,,,,
0.017164791,0.005430613,0.000413707,-0.032129975,-0.000283423,-0.009765739,-0.001483207,,,,,,,,,,
-0.007762467,-0.000985128,-0.002485403,0.024435163,0.00084984,0.010736814,0.003428487,,,,,,,,,,
0.00012927,-0.013396754,-0.00249195,0.017230803,-0.006155266,-0.008776022,0.004671795,,,,,,,,,,
-0.011150668,-0.018908551,-0.010028756,-0.007302779,-0.01817486,-0.06577998,-0.010991926,,,,,,,,,,
-0.021196497,0.002541686,-0.006320326,-0.018006917,-0.008622562,-0.007349083,-0.017237545,,,,,,,,,,
0.003911735,0.003547964,0.008417561,0.032559531,0.007646354,-0.017003421,0.01300163,,,,,,,,,,
0.069626826,0.026461911,0.011666886,0.033357015,0.018863886,0.023305986,0.047152907,,,,,,,,,,
-0.008556277,0.002706377,0.005782735,0.002427186,-0.007599396,0.013520739,-0.002147091,,,,,,,,,,
0.001407344,0.000736534,0.002879021,-0.016190975,0.00520064,0.004123732,-0.003646808,,,,,,,,,,
0.01729684,0.008800108,0.007364831,-0.010526413,0.013074467,0.012270252,0.006908618,,,,,,,,,,
0.031061221,-0.00512379,-0.001631767,0.004347833,-0.004561498,-0.00407357,0.016259643,,,,,,,,,,
-0.008090075,-0.00318509,-0.00984856,-0.003725555,-0.015452934,0.002038744,-0.006839927,,,,,,,,,,
-0.003151412,0.001961358,0.017171039,0.033040632,0.021056775,0.018164039,0.011997539,,,,,,,,,,
0.01095276,0.009506758,0.007270336,0.013747975,0.001986973,0.004987616,0.011017488,,,,,,,,,,
-0.006946696,-0.003402404,0.006817291,0.003851286,-0.000945329,-0.004987616,-0.001150794,,,,,,,,,,
0.001553443,-0.006594155,0.00279399,0.023379206,-0.009793264,-0.038740624,0.007540386,,,,,,,,,,
-0.017796816,-0.005898394,0.003183812,-0.021016535,-0.006710808,0.011369498,-0.014386312,,,,,,,,,,
-0.066521603,0.01540945,0.018500513,-0.005620485,0.011571879,-0.002057737,-0.031256032,,,,,,,,,,
0.015561959,0.006532061,-0.001170574,0.005620485,0.012097184,0.031426986,0.009885585,,,,,,,,,,
-0.025897285,0.025944662,-0.001954285,0.007933052,0.005060108,0.008941914,-0.010465318,,,,,,,,,,
-0.006452603,-0.005891242,-0.005885876,0.011638188,-0.000280464,0.002963142,-0.000617514,,,,,,,,,,
0.021602486,0.007768791,0.009010736,0.020329977,0.007265783,0.05001006,0.01958156,,,,,,,,,,
-0.004424428,0.003044363,-0.005082972,-0.000567054,0.00315097,0.005612968,-0.003132051,,,,,,,,,,
-0.017423534,0.000233973,-0.007080897,-0.047925535,-0.001574446,0.051806054,-0.023347506,,,,,,,,,,
-0.03829306,0.000700972,-0.005939648,0.005932975,-0.00083428,-0.006219351,-0.018266794,,,,,,,,,,
0.017577399,0.015529202,0.007123434,0.017299948,0.007944718,0.000890922,0.01526085,,,,,,,,,,
0.028632329,0.008929491,0.010980082,0.005508059,0.012981211,0.026363756,0.018351378,,,,,,,,,,
-0.014318433,-0.007780387,-0.011374709,0.000578035,-0.001727022,0.025685953,-0.008352767,,,,,,,,,,
-0.008740263,0.0227129,0.003150873,-0.00521438,0.004266862,0.009255323,-0.005108192,,,,,,,,,,
-0.004610396,-0.011973495,-0.01385891,-0.012567753,-0.006088315,-0.00672274,-0.008743343,,,,,,,,,,
0.001616138,-0.001819692,0,0.008201569,-0.009893068,-0.006767955,0.003150307,,,,,,,,,,
-0.013879624,0.000910246,0.0063592,-0.02033369,-0.00156617,-0.01109699,-0.012167721,,,,,,,,,,
0.004007082,-0.007535067,-0.003969695,0.002972654,0.000553315,-0.006890858,0.002015569,,,,,,,,,,
-0.010676612,-0.00897918,-0.009994161,-0.014048953,-0.019259201,-0.006068284,-0.011481213,,,,,,,,,,
0.043356394,0.016741484,0.007604656,0.019377563,0.015751254,0.031667144,0.029375795,,,,,,,,,,
0.031190047,0.022417153,0.032558407,0.043051571,0.020592985,0.029877757,0.035016066,,,,,,,,,,
-0.012702202,-0.002017724,-0.002318411,-0.016826292,-0.00426687,0.028216268,-0.011196227,,,,,,,,,,
